name,entity_type,naics_code,address,city,state,zip,lca_filing_count,approval_count,building_score,building_flags,in_target_band,size_confidence,job_titles,review_status,first_seen,last_seen
"Strategic IT Experts, Inc.",CORP,541511,13975 Manchester Road Suite 20,Ballwin,MO,63011,42,,,[],false,low,"[""Production Support"", ""Software Engineer"", ""Senior Programmer Analyst"", ""Senior Applications Developer"", ""Senior API Developer"", ""Applications Development Consultant"", ""Software Developer"", ""Software Developer / Senior Programmer Analyst"", ""DevOps Engineer / Software Developer"", "".NET Developer / Software Developer"", ""Software Developer / Java Developer"", ""ETL Developer"", ""Information Technologist"", ""Salesforce Admin & Developer"", ""IT Programmer Analyst"", ""IT Applications Developer Senior"", ""DevOps Engineer"", ""Senior DevSecOps Engineer / Software Developer"", ""Senior .Net Developer"", ""Senior Salesforce Developer"", ""Salesforce Developer"", ""ServiceNow Developer"", ""Salesforce Developer, Administrator"", ""Full Stack Developer"", ""Systems Analyst""]",auto,2026-06-07,2026-06-07
"Neteffects, Inc.",CORP,541512,500 Chesterfield Center Suite 350,Chesterfield,MO,63017,42,,,[],false,low,"[""IT Project Manager / Onshore Operations Lead"", ""Developer .Net C Sharp - Sr."", ""Application Developer (General) - Senior"", ""Data Scientist"", ""Data Engineer"", ""Salesforce QA Analyst"", ""Backend Developer"", ""Data Engineer - Expert"", ""Financial Systems Analyst"", ""Project Manager (Mid)-Ex & Risk Mgmt-IT-Corp-US"", ""Full Stack Web Developer"", ""Senior Data Engineer"", ""Sr. Enterprise Data Steward"", ""Software Product (Platform) Manager"", ""Application Support Engineer"", ""Software Developer I"", ""ERP Implementation Support (SAP)-Senior"", ""Senior IT Business Analyst"", ""Business/Systems Analyst"", ""Data Analyst (2)"", ""Digital Technologies - Business Analysis - Senior Assignment"", ""Product Owner"", ""Software Developer"", ""Commercial Data Scientist (Mid)"", ""ERP Implementation Support (SAP) - Senior"", ""Data Engineer (Expert)"", ""Data Analyst"", ""Senior Full Stack Developer (C .Net)"", ""Information Management Administrator - Snowflake"", ""Commercial - Commercial Process Owner - Mid-level Assignment"", ""Full Stack Developer - C or Java"", ""IT Business Analyst"", ""Sr. Software (Data) Engineer""]",needs_review,2026-06-07,2026-06-07
PeerIslands U.S. Inc.,CORP,541512,1560 E Southlake Blvd. Ste. 100,Southlake,TX,76092,43,,,[],false,low,"[""Principal \u2013 Product Development"", ""Senior Software Engineer"", ""Principal Software Engineer"", ""Engineering Director"", ""Software Engineer"", ""Director of Engineering"", ""Senior Software Manager"", ""Sr. Software Engineer"", ""Director, Software Engineering"", ""Engineering Director, Software"", ""INFORMATION SYSTEMS DIRECTOR""]",needs_review,2026-06-07,2026-06-07
SUNAR TECH SOLUTIONS INC,CORP,541511,551 S Interstate 35 STE 377,ROUND ROCK,TX,78664,43,,,[],false,low,"[""BI ENGINEER"", ""SALESFORCE CONSULTANT"", ""DATA ENGINEER"", ""SAP CONSULTANT"", ""JAVA DEVELOPER"", ""FRONT-END DEVELOPER"", ""FULL STACK DEVELOPER"", ""SENIOR SOFTWARE ENGINEER"", ""ANDROID DEVELOPER"", ""SAP Consultant"", ""FULL STACK Developer"", ""IT PROJECT MANAGER"", ""AZURE DEVELOPER"", ""CLOUD  ENGINEER"", ""SOFTWARE DEVELOPER"", ""CLOUD DEVOPS ENGINEER"", ""Product Owner"", ""Cloud Data Engineer"", ""Full Stack Developer"", ""Software Engineer"", ""Senior Software Engineer"", ""Computer Programmer"", ""IT Project Manager"", "".NET DEVELOPER""]",auto,2026-06-07,2026-06-07
THEMESOFT INC.,CORP,54151,5151 Headquarters Drive Suite 210,Plano,TX,75024,43,,,[],false,low,"[""Senior User Researcher (Software Devlpr, Systems Software)"", ""Lead Data Engineer (Software Devlpr, Systems Software)"", ""Lead Data Engineer (Software Devlpr, Applications)"", ""Senior Data Engineer (Software Devlpr, Applications)"", ""Quality Analyst"", ""Sr. Data Engineer (Software Devlpr, Applications)"", ""Software Developer"", ""Technical Recruiter"", ""AWS Cloud Data Engineer"", ""Information Security Analyst"", ""Database Administrator"", ""Software Engineer"", ""Quality Assurance Analyst"", ""Software Architect (Software Developer)"", ""Technical Security Consultant (Information Security Analyst)"", ""Product Designer / Sr. UX Designer"", ""Computer Systems Administrator"", "".NET Developer"", ""Business Analyst"", ""Information Security Engineer"", ""Software Engineer (Programmer Analyst)"", ""Scrum Master"", ""Cybersecurity Specialist"", ""Mobile Architect"", ""QA Analyst"", ""Web Engineer (Web Developer)"", ""Blockchain Engineer"", ""IT Compliance Analyst"", ""Agile Scrum Master Project Manager""]",auto,2026-06-07,2026-06-07
Aitium Inc,CORP,54151,"13809 Research Blvd, Suite 500,",Austin,TX,78750,43,,,[],false,low,"[""Principal Software Engineer"", ""Software Engineer"", ""Staff Software Engineer"", ""Information Technology Project Manager"", ""Solution Architect"", ""Data Engineer"", ""Cloud Devops Engineer"", ""Cloud Database Engineer"", ""Cloud Database Administrator"", ""Cloud Systems Administrator"", ""Cloud Database Developer"", ""Software Engineering Manager"", ""QA Engineer"", ""Senior Software Engineer"", ""Program Manager"", ""AI Cloud Architect"", ""QA Staff Engineer - L1"", ""SDET Engineer"", ""IT Project Manager"", ""DevOps Engineer"", ""Could devops engineer""]",auto,2026-06-07,2026-06-07
GENERIC SOLUTIONS INC.,CORP,541512,"12200 FORD ROAD, STE. 484",DALLAS,TX,75234,43,,,[],false,low,"[""Software Developer - Application"", ""Sr Azure Data Engineer"", ""Test Engineer"", ""Solutions  Architect"", ""Sr. Devops Engineer"", ""Service Now Lead"", ""Business Analyst"", ""Middleware Developer"", ""Java Developer"", ""SYSTEMS ANALYST"", ""Quality Analyst/SDET"", ""Information Security Analyst"", ""Sr. QA Automation Engineer"", ""AWS Cloud Engineer"", ""Software Developer"", ""Computer System Analyst"", ""Computer Systems Analyst"", ""Software Engineer"", ""Computer Programmer"", ""Azure Data Engineer"", ""Database Adminstrator"", ""Agile Delivery Practice Lead"", ""Software Development Engineer in Test (SDET)"", ""Enterprise SAP Consultant - IT Technologies"", ""Project Manager"", ""Business Intelligence Analysts""]",auto,2026-06-07,2026-06-07
MINDFORE INC,CORP,541511,9111 KATY FREEWAY SUITE 218,HOUSTON,TX,77024,43,,,[],false,low,"[""PROGRAMMER ANALYST"", ""SOFTWARE DEVELOPER"", ""Software Quality Assurance Analysts and Tester"", ""Computer Programmer"", ""SAP Fiori Developer"", ""Systems Engineer"", ""SAP ABAP Developer"", ""SAP DATA ANALYTICS CONSULTANT"", ""SAP ARIBA ANALYST"", ""Success Factors Analyst"", ""JAVA FULL STACK DEVELOPER"", ""DEVOPS ENGINEER"", ""IICS Developer"", ""Data Science Engineer"", ""Java Developer"", "".Net Developer"", ""Devops Engineer"", ""SAP IDM Architect"", ""Ilcs ETL Developer"", ""Software Developer"", ""Software Quality Analyst"", ""SAP Technical Consultant"", ""Business Analyst"", ""SAP SD Consultant""]",auto,2026-06-07,2026-06-07
"XCELTRAIT, INC.",CORP,541511,300 DECKER DRIVE SUITE 225,IRVING,TX,75062,43,,,[],false,low,"[""Software Developer"", ""Software Engineer"", ""Senior Software Developer""]",auto,2026-06-07,2026-06-07
ZAPCOM GROUP INC.,CORP,541511,105 DECKER COURT SUITE 810,IRVING,TX,75062,43,,,[],false,low,"[""TECHNICAL BUSINESS ANALYST"", ""SOFTWARE ENGINEER"", ""LEAD QA ENGINEER"", ""PRODUCT MANAGER"", ""SOLUTION ARCHITECT"", ""Database Administrator"", ""Software Engineer"", ""TECHNICAL PROGRAM MANAGER""]",auto,2026-06-07,2026-06-07
Expedent Corp,CORP,541511,7423 Las Colinas Blvd Suite 102,Irving,TX,75063,43,,,[],false,low,"[""Data Engineer"", ""Devops Engineer"", ""DevOps Engineer"", ""Site Reliability Engineer"", ""Data Modeler"", ""Analyst, Quality Assurance (IT)"", ""Mulesoft Developer"", ""Software Systems Developer"", ""Mulesoft Consultant"", ""Data Scientist"", ""Network Engineer"", ""Java Developer"", ""Business Analyst"", ""Network Administrator"", ""Sr. VMware Engineer"", ""Splunk Engineer"", ""Sr. Data Engineer"", ""STIBO Developer"", ""Informatica Cloud Developer"", ""ETL Informatica Developer"", ""Oracle Infrastructure DBA/Developer"", ""Tech Lead"", ""Data Analyst"", ""Software Engineer"", ""Application System Engineer"", ""Business Data Analyst""]",auto,2026-06-07,2026-06-07
Vaazu Inc,CORP,541511,12808 West Airport Blvd Suite 265D,Sugar Land,TX,77478,44,,,[],false,low,"[""Software Developer, Applications"", ""Sr. Systems Analyst""]",auto,2026-06-07,2026-06-07
Atova Systems Inc,CORP,541511,10925 Estate Ln Suite W240,Dallas,TX,75238,44,,,[],false,low,"[""Software Engineer"", ""Computer Systems Analyst"", ""Programmer Analyst"", ""Software Developer"", ""IT Consultant (Software Engineer)"", ""Systems Application Engineer"", ""IT Consultant (Software Developer)""]",auto,2026-06-07,2026-06-07
Pilvi Systems,OTHER,541511,870 Hebron Pkwy Suite 102,Lewisville,TX,75057,45,,,[],false,low,"[""Solution Architect"", ""Senior Business Analyst - Intelligence, Data and Technology"", ""Application Developer"", ""UI/ UX \u2013 Developer / Designer"", ""DevOps Engineer \u2013 Cloud and Data Computing"", ""Application and Database Developer"", ""Technical Lead for Agile"", ""INFASTRUCTURE AND SYSTEMS ENGINEER"", ""Technical Lead-Agile, Scrum,Project in Infrastructure & Tech"", ""Developer for Application, Data, Automation and Cloud"", ""SOFTWARE ENGINEER"", ""Solution Architect / Cloud Engineer"", ""APPLICATION DEVELOPER"", ""Senior Software Developer"", ""Senior Software Engineer/Developer"", ""Software Engineer"", ""Product Owner"", ""UI/UX Developer and Designer"", ""Business Analyst"", ""BUSINESS INTELLIGENCE ANALYST"", ""SOFTWARE DEVELOPER"", ""Lead Developer"", ""Solution Architect/Cloud Engineer"", ""Developer"", ""Principal Engineer / Solution Architect"", ""Infrastructure/IAM Engineer"", ""Software Developer""]",auto,2026-06-07,2026-06-07
"Jack Henry & Associates, Inc.",CORP,541511,663 West Highway 60,Monett,MO,65708,45,,,[],false,low,"[""Sr. Software Engineer"", ""Senior Software Engineer"", ""Software Engineer, Senior"", ""Software Engineer"", ""Software Engineer, Advisory"", ""Software Engineer, Advisor"", ""QA Analyst, Senior"", ""Staff Software Engineer"", ""Staff Software Engineer, Senior"", ""Sr. Engineer, Software"", ""Sr. Analyst, QA"", ""Manager, Software Engineer"", ""DevOps Engineer, Sr. Manager"", ""Supervisor, Test Engineer"", ""Senior Software Automation Engineer"", ""Software Engineer, Staff"", ""Staff Engineer, Software"", ""Senior Analyst, Business/Quality""]",auto,2026-06-07,2026-06-07
Coder Logics Inc,CORP,541511,"400 E Royal Lane, Bldg 3 Suite # 290",Irving,TX,75039,45,,,[],false,low,"[""Software Developer"", ""Business Intelligence Developer"", ""DevOps Engineer"", ""Software Developer."", ""Software Engineer"", ""Software Systems Engineer"", ""Software Development Engineer in Test."", ""Software Development Engineer in Test"", ""Software Systems Analyst"", ""Project Manager"", ""DevOps  Engineer"", ""QA Automation Engineer"", ""Java Fullstack Developer"", "".Net Full Stack Developer""]",auto,2026-06-07,2026-06-07
"JVR Systems, Inc.",CORP,541511,5151 Headquarters Drive Suite 290,Plano,TX,75024,45,,,[],false,low,"[""Middleware Software Engineer"", ""Infrastructure Middleware Administrator"", ""Middleware Administrator"", ""Sr. Filenet Engineer"", ""DevOps Engineer"", ""Software Engineer"", ""ETL Developer"", ""Salesforce Developer"", ""Senior Software Developer"", ""Software Developer"", ""MQ/IIB Administrator"", ""Websphere Administrator"", ""QA Engineer"", ""Senior Software Engineer"", ""Systems Engineer"", ""Data Engineer"", ""Cloud System Consultant"", ""IT Applications Specialist"", ""Site Reliability Engineer"", ""Sr. Linux Cloud Engineer"", ""Sr Filenet Engineer"", ""Performance Engineer"", ""Sr. Site Reliability Engineer"", ""Java Developer""]",needs_review,2026-06-07,2026-06-07
PRN IT Corp,CORP,541511,4099 McEwen Rd Suite 590,Dallas,TX,75244,45,,,[],false,low,"[""Software Engineer III"", ""MAINFRAME DEVELOPER"", ""IT MANAGER"", ""PROGRAMMER ANALYST"", ""WEB DEVELOPMENT- SR PROFESSIONAL II"", ""DATA ENGINEER"", ""AWS ETL Developer"", ""Full Stack .Net Developer"", ""DATA ANALYST"", ""DEVELOPMENT ENGINEER"", ""SOFTWARE DEVELOPMENT ENGINEER"", ""COBOL DEVELOPER"", ""POWER APPS DEVELOPER"", ""PYTHON DEVELOPER"", ""SITE RELIABILITY ENGINEER"", ""Software Development Engineer"", ""SOFTWARE ENGINEER"", ""Network Engineer"", ""SDET Developer"", ""Developer"", ""JAVA DEVELOPER"", ""SOFTWARE (DEVOPS) ENGINEER"", ""DATA SCIENTIST"", ""TERRAFORM ENGINEER"", ""IT ENGINEER"", ""AEM Architect"", "".NET DEVELOPER""]",auto,2026-06-07,2026-06-07
Vfourtech Inc,CORP,541511,1810 Chisholm Trl,Prosper,TX,75078,45,,,[],false,low,"[""Software Engineer"", ""ETL Developer"", ""Devops Engineer"", ""Software Developer"", ""Data Engineer"", ""Fullstack devloper"", ""Mechanical Engineer"", ""Sr Automation Engineer"", ""Full Stack Java Developer"", ""Full Stack Developer"", ""Fullstack Developer"", ""Fullstack developer"", ""Biomedical Systems Engineer"", ""Software Quality Analyst"", ""SCM Functional Lead Consultant"", ""Technical Project Manager"", ""Project Manager"", ""Financial Functional Lead Consultant""]",auto,2026-06-07,2026-06-07
ANALYTICS9 SOLUTIONS INC,CORP,541511,3810 WINDERMERE PKWY SUITE 503,CUMMING,TX,30041,45,,,[],false,low,"[""Software Developer"", ""Data Engineer"", ""Sr Software Engineer"", ""AZURE DATA ENGINEER"", ""Java Developer"", ""Software Engineer"", ""SQL Developer"", ""Application Product Engineer"", ""Software Developer-Data Stage"", ""Sailpoint Developer"", ""Computer Programmer"", ""Data Analyst"", ""Sr. SDE Test"", ""Software developer"", ""Talend developer"", ""Data Scientist""]",auto,2026-06-07,2026-06-07
PRAVASTECH INC,CORP,541511,135 MEADOW RUN DR,CONROE,TX,77384,45,,,[],false,low,"[""SR. SYSTEMS DEVELOPER"", ""APPLICATIONS DEVELOPER"", ""SOFTWARE DEVELOPER"", ""Applications Developer"", ""Developer/Systems Engineer"", ""APPLICATION DEVELOPER"", ""SYSTEMS ENGINEER"", ""DEVELOPER - FULL STACK"", ""Sr. SOFTWARE ENGINEER -GUARDIUM"", ""APPLICATION PROGRAMMER ANALYST"", ""PROGRAMMER ANALYST"", ""DEVOPS ENGINEER"", ""Lead Application Developer/Architect"", ""APPLICATION PROGRAMMER"", ""IT CONSULTANT"", ""SR. SOFTWARE ENGINEER -GUARDIUM"", ""Developer/Systems Engineer (Technical Specialist 5)"", ""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
BLUEBIRD TECHNOLOGIES INC,CORP,541511,6404 INTERNATIONAL PARKWAY SUITE 1550,PLANO,TX,75093,46,,,[],false,low,"[""IT PROJECT MANAGER"", ""SOFTWARE DEVELOPER"", ""IT PROJECT LEAD/MANAGER"", ""DATABASE ADMINISTRATOR"", ""DOT NET DEVELOPER"", ""DATA ANALYST"", ""Software Developer (Java Developer)"", ""Software Test Engineer"", ""Cyber Security Engineer"", ""Software Developer"", ""Network Security Engineer""]",needs_review,2026-06-07,2026-06-07
Primasoft Inc,CORP,541511,10701 CORPORATE DR STE 132,STAFFORD,TX,77477,46,,,[],false,low,"[""JAVA BACKEND DEVELOPER"", ""SOFTWARE DEVELOPMENT ENGINEER IN TEST (SDET)"", ""BI Developer"", ""DATA WAREHOUSE ARCHITECT"", ""Informatica Developer"", ""Database Administrator"", "".NET APPLICATION DEVELOPER"", ""Enterprise Integration Architect"", ""SOFTWARE DEVELOPER"", ""SENIOR SOFTWARE ENGINEER"", ""INFORMATICA DEVELOPER"", ""SALESFORCE COMMERCE CLOUD (SFCC) LEAD"", ""SR. POWER APPS DEVELOPER"", ""SALESFORCE COMMERCE CLOUD (SFCC) DEVELOPER"", ""PROGRAMMER ANALYST"", ""SITE RELIABILITY ENGINEER"", ""SOFTWARE ENGINEER"", ""ORACLE DATABASE ADMINISTRATOR"", ""SALESFORCE DEVELOPER"", ""ENTERPRISE INTEGRATION ARCHITECT"", ""UI DEVELOPER"", ""DevOps Engineer"", ""BI DEVELOPER"", ""ETL INFORMATICA TECHNICAL LEAD"", ""AEM Developer"", ""MACHINE LEARNING ENGINEER"", ""SR. APPLICATION DEVELOPER"", ""JAVA SELENIUM AUTOMATION LEAD"", ""LEAD BUSINESS ANALYST"", ""DATABASE ARCHITECT 3"", ""SAP Vistex Consultant"", "".Net Developer""]",needs_review,2026-06-07,2026-06-07
Synergyassure Inc,CORP,541511,12211 Rice Crst,San Antonio,TX,78249,46,,,[],false,low,"[""Software Developer"", ""HARDWARE DESIGN ENGINEER"", ""B I ANALYST"", ""ETL Developer"", ""Health Informatics Specialist"", ""BUSINESS ANALYST"", ""QUALITY ASSURANCE ANALYST"", ""HARDWARE ENGINEER"", ""SYSTEMS ADMINSTRATOR"", ""SOFTWARE DEVELOPER"", ""VALIDATION QA Specialist"", ""ETL HADOOP Developer"", ""Sr AWS Developer"", ""SQL Developer"", ""QUALITY INVESTIGATOR"", ""Quality Investigator"", ""Software Engineer III"", ""CSV Lead"", ""SYSTEMS ENGINEER"", ""SYSTEMS ANALYST"", ""DATA ANALYST"", ""VALIDATION ENGINEER"", ""BUSINESS DATA ANALYST"", ""PROJECT MANAGER""]",auto,2026-06-07,2026-06-07
KEANE SOFT INC.,CORP,541511,2601 Little Elm Pkwy Suite 701,Little Elm,TX,75068,46,,,[],false,low,"[""Salesforce Developer"", ""Dataware Developer"", ""Senior Frontend Application Developer"", ""React JS Developer"", ""SQL Developer"", ""Network Engineer"", ""Data Analyst"", ""Full Stack Developer"", ""Senior Software Engineer"", ""Software Developer"", ""System Administrator"", ""Senior Front-end Application Developer"", ""QA Analyst"", ""Tableau Developer"", ""QA Automation Engineer"", ""IOS Developer"", ""Data/ML Engineer"", ""Data Analytics - Sr Data Analyst Engineer"", ""Senior Business Analyst"", ""DEVOPS ENGINEER"", ""Project Manager"", ""Cognos Developer"", ""BI Developer"", ""Solutions Architect"", ""Software Engineer"", ""Computer Systems Analyst"", ""Sr. Golang Developer"", ""Sr. Software Developer"", ""Angular Developer"", ""Database Developer"", ""Sr. Full Stack Development - Lead""]",auto,2026-06-07,2026-06-07
RobustWare Inc,CORP,541511,"209 State Highway 121 bypass, Suite #11",Lewisville,TX,75067,46,,,[],false,low,"[""Salesforce Developer"", ""Azure Developer"", ""SAP ABAP Developer"", ""SAP Functional Developer"", ""DevOps Engineer"", ""Devops Engineer"", ""Salesforce developer"", ""Solutions Architect"", ""SOFTWARE DEVELOPER"", ""Software Engineer"", ""Data Engineer"", ""Systems Administrator"", ""Sr. Java Developer"", ""Network Engineer"", ""Application Developer"", ""Solution Architect"", ""Power BI Developer""]",auto,2026-06-07,2026-06-07
Klick Oasis Systems Inc,CORP,541511,312 W NORTHWEST HWY SUITE 109,GRAPEVINE,TX,76051,46,,,[],false,low,"[""Senior Business System Analyst"", ""Software Engineer ( Big Data - Data Insights Development)"", ""SOFTWARE DEVELOPER"", ""Software Developer"", ""SAP System Analyst"", ""QA Analyst"", ""IT Manager"", ""Devops Engineer"", ""SAP Developer"", ""Sr. Network Security Engineer"", ""Cloud Security Analyst"", ""IBM MQ Administrator"", ""Business Analyst"", ""Software Engineer"", ""Data Analyst"", ""Data Engineer"", ""DevOps Engineer"", ""SAP Analyst"", ""QA Engineer"", "".NET Full Stack Developer""]",auto,2026-06-07,2026-06-07
"KC SYNERGY SOLUTIONS, INC.",CORP,541511,6565 N. MACARTHUR BLVD SUITE 225,IRVING,TX,75039,46,,,[],false,low,"[""Software Developer"", ""Training and Development Specialist"", ""Xamarin Developer"", ""Network/Security Engineer"", ""Java Developer"", ""Application Java Developer"", ""Sr. Application Java Developer"", ""Sr.Application Java Developer"", ""Senior Software Developer"", ""Senior Mobile Developer"", ""Mainframe Developer"", ""Business Intelligence Analyst"", ""Full Stack Java Developer"", ""Mobile Software Developer"", ""SOFTWARE DEVELOPER"", ""Technical Lead L1"", ""NETWORK SECURITY ENGINEER"", ""Software Developers"", ""Technical Architect"", ""Business Applications Developer"", ""Quality Engineer"", ""Support Engineer"", ""Model Based Developer""]",auto,2026-06-07,2026-06-07
"CLOUD IT TEC, INC.",CORP,541511,"100 N Central Expressway, Suite 500",Richardson,TX,75080,46,,,[],false,low,"[""Software Developer"", ""Data Engineer"", ""Business Analyst"", ""Devops Engineer"", ""Software  Developer"", ""Security Engineer"", ""Oracle Applications Database Administrator"", ""Azure Vmware"", ""Java Developer"", ""DevOps Engineer"", ""SAP GRC Security Consultant"", ""Senior Software Engineer"", ""QA Lead"", ""Software Engineer"", ""Salesforce Cloud Developer"", ""Cyber Security Analyst"", ""Python Developer"", ""Business Intelligence Analyst"", ""Salesforce Developer"", ""Salesforce Admin/Developer"", ""Python and Java Developer"", ""IT Analyst"", ""Oracle Administrator"", ""Oracle DBA""]",auto,2026-06-07,2026-06-07
"Indus River Technologies, Inc",CORP,541511,1193 W John Carpenter Freeway STE 100 A,IRVING,TX,75039,47,,,[],false,low,"[""Software Engineer"", ""Oracle Database Administrator"", ""Technical Sales Engineer"", ""System Administrator"", ""Software Developer"", ""Oracle Apps DBA"", ""Oracle SOA Developer"", ""Information System Analyst"", ""Data Scientist"", ""Senior Oracle Database Administrator"", ""Oralcle PL/SQL Developer"", ""BI Developer"", ""Java Developer"", ""Sr Oracle Cloud DBA"", ""DevOps Consultant"", ""Oracle Retail Cloud Techno-Functional Consultant"", ""Scrum Master"", ""Data Conversion Analyst"", ""Robotic Process Automation (RPA) Developer"", ""Power BI Engineer"", ""Oracle ERP/OIC Consultant"", ""Oracle/PostGres Database Administrator"", ""Data Engineer"", ""Oracle SOA/ Middleware Developer""]",auto,2026-06-07,2026-06-07
P3 TECHNOLOGIES INC.,CORP,541511,"9901 VALLEY RANCH PARKWAY EAST, SUITE 2026",IRVING,TX,75063,47,,,[],false,low,"[""SOFTWARE ENGINEER"", ""SOFTWARE DEVELOPER"", ""SR. SOFTWARE DEVELOPER"", ""ETL DEVELOPER"", ""BUSINESS ANALYST-HYBRIS"", ""SR SOFTWARE ENGINEER"", ""APPLICATION DEVELOPER-HYBRIS"", ""SENIOR JAVA DEVELOPER"", ""Sr SOFTWARE ENGINEER"", ""Software Developer (Data Warehouse Developer)"", ""Senior Mainframe Consultant"", ""Oracle SOA Middleware Admin/Integration Specialist"", ""TABLEAU DEVELOPERS"", ""Salesforce Business Systems Analyst"", ""Java Developer"", ""Data Engineer"", ""SR. JAVA DEVELOPER"", ""Data Analytics Engineer"", ""Senior System Administrator"", ""US-CWS-Developer"", ""Programmer"", ""Software Developer"", ""Salesforce Developer""]",needs_review,2026-06-07,2026-06-07
PHIDIMENSIONS INC.,CORP,541511,"1303 W WALNUT HILL LANE SUITE #103",IRVING,TX,75038,47,,,[],false,low,"[""MULESOFT DEVELOPER"", ""SOFTWARE DEVELOPER"", ""Talend Developer"", ""AWS Engineer"", ""MuleSoft Senior Developer"", ""Senior Software Developer"", ""OAC Cloud Consultant"", ""MuleSoft Practice Lead Architect"", ""Software Developer"", ""Mulesoft Developer"", ""MuleSoft Developer"", ""SQL BI (SSIS/SSRS) Developer"", ""BUSINESS INTELLIGENCE ANALYST"", ""SYSTEMS ENGINEER"", ""DATA OPERATIONS MANAGER"", ""COMPUTER PROGRAMMER"", ""Software Engineer""]",needs_review,2026-06-07,2026-06-07
ByteInfoTek Inc.,CORP,541511,"11111 Katy Freeway Suite #910",Houston,TX,77079,47,,,[],false,low,"[""Software Developer (Senior Consultant)"", ""Software Engineer (Senior Consultant)"", ""Lead Software Engineer"", ""Software Developer (Microsoft Suite)"", ""Software Developer (Lead Engineer)"", ""Software Developer (Micorosft Suite)"", ""Strategic Business and Technology Intelligence Consultant"", ""Embedded Systems Engineer"", ""Information Systems Project Manager"", ""Computer Systems Engineers"", ""Network and Infrastructure Engineer"", ""Computer Systems Engineer (Cybersecurity Specialist)"", ""Solutions Architect (SAP Systems)"", ""Computer Programmer Analyst"", ""Application Developer"", ""CONSULTANT, GEOGRAPHIC INFORMATION SYSTEMS SCIENCE"", ""Sr Clinical Informatics Analyst"", ""Sr Computer Systems Engineer"", ""Solutions Architect"", ""Sr. Software Developer"", ""Sr. Revenue Tax Specialist"", ""Cloud Database Administrator"", ""Application Analyst"", ""Cloud Solutions Architect"", ""functional consultant"", ""Data Scientists"", ""Business Process Consultant""]",auto,2026-06-07,2026-06-07
"NITCO, INC",CORP,541511,440 COBIA DRIVE SUITE 1701,KATY,TX,77494,47,,,[],false,low,"[""Clinical Data Team Lead /Clinical  Manager"", ""Java Developer"", ""ODM DEVELOPER"", ""Validation Engineer"", ""SOFTWARE DEVELOPER"", ""Middleware Engineer"", ""VALIDATION ENGINEER"", ""Software Developer"", ""Senior Validation Engineer"", ""RPA developer"", ""SCCM Engineer""]",auto,2026-06-07,2026-06-07
VOLANTSOFT INC,CORP,541511,1303 W WALNUT HILL LN STE 255,IRVING,TX,75038,47,,,[],false,low,"[""Senior Software Developer"", ""Sr Software Developer"", ""Software Developer"", ""Software Engineer"", ""Senior Software Engineer"", ""BI/Analytics Analyst""]",auto,2026-06-07,2026-06-07
"Numbers Only, Inc.",CORP,541511,"1848 Norwood Plaza Suite# 112",Hurst,TX,76054,47,,,[],false,low,"[""Software Developers, Applications"", ""IT Project Manager"", ""Network Infrastructure Software Engineer"", ""Software Engineer"", ""SAP BI Developer"", ""SAP Systems Developer"", ""Business Analyst"", ""Oracle Hyperion Developer"", ""Hyperion Developer"", ""Program Manager"", ""Network & Computer Systems Administrator"", ""Business Analyst - Scrum Master"", ""Software Engineer, Technology"", ""Quality Assurance Analyst/Tester"", ""SAP IBP, S4HANA & APO Consultant"", ""Network Engineer"", ""Software Applications Developer"", ""Research & Development Engineer"", ""Business Intelligence Analyst"", ""Software ETL Developer"", ""Computer Systems Engineer/Architect"", ""Business Intelligence (BI) Engineer"", ""Lead Data Engineer"", ""Telecom Network Engineer"", ""Security Engineer (Cyber)"", ""ETL Developer"", ""Salesforce Business Analyst"", ""Application Developer""]",auto,2026-06-07,2026-06-07
DATAD SOLUTIONS INC. D/B/A ACRM,CORP,541511,1104 S Mays Street Suite 206,Round Rock,TX,78664,47,,,[],false,low,"[""Big Data Engineer"", "".Net Developer"", ""QA Automation Test Engineer"", ""SCCM Administrator"", ""Software Development Engineer"", ""Software Engineer"", ""Devops Engineer"", ""Software Developer"", ""Systems Engineer"", ""JAVA Developer"", ""IT Systems Engineer"", ""Solutions Architect"", ""UX Designer"", ""IT Systems Administrator"", ""VMware Engineer/Architect"", ""Systems Administrator""]",auto,2026-06-07,2026-06-07
Adaiam Inc,CORP,541511,12345 Jones Rd Suite 214,Houston,TX,77070,48,,,[],false,low,"[""Software Developer"", ""Computer Programmer"", ""Computer Systems Analyst""]",auto,2026-06-07,2026-06-07
